longitude,latitude,tipo,valor,via
-47.958975,-15.874991,maxheight,4.6,Estrada Parque Dom Bosco
-47.960399,-15.885625,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.960774,-15.887940,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.960932,-15.888971,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.961268,-15.891080,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.962080,-15.896107,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.962868,-15.901029,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.964965,-15.906454,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.967716,-15.911613,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.969470,-15.914250,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.975192,-15.914251,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.971217,-15.916878,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.973105,-15.919713,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.975012,-15.922587,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.976267,-15.924491,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.976795,-15.925264,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.978366,-15.927624,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.981115,-15.931748,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.983646,-15.935534,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.984885,-15.937412,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.986152,-15.939316,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.988197,-15.942361,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.989330,-15.944062,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.989785,-15.944730,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-47.990717,-15.945329,maxheight,5.5,Estrada Parque Indústria e Abastecimento
-50.130658,-15.948313,maxheight,5.5,
-39.559029,-15.949663,maxweight,10,Rodovia Governador Mário Covas
-48.008182,-15.954683,maxheight,5.5,Estrada Parque do Ipê
-48.007970,-15.954902,maxheight,5.5,Estrada Parque do Ipê
-50.130301,-15.960806,maxheight,5.5,
-47.990437,-15.975141,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.990089,-15.975273,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.989398,-15.978458,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.989720,-15.978524,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.988090,-15.985069,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.987042,-15.988902,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.986312,-15.992534,maxheight,6,
-47.986064,-15.993796,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.984689,-15.999634,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.984855,-15.999670,maxheight,6,Estrada Parque Indústria e Abastecimento
-47.984239,-16.001936,maxheight,6,Rodovia Presidente Juscelino Kubitschek
-47.984370,-16.001952,maxheight,6,Rodovia Presidente Juscelino Kubitschek
-70.008918,-16.035575,maxweight,30,PE-36B
-47.981331,-16.048279,maxheight,5,
-47.981257,-16.049743,maxheight,5,Rodovia Presidente Juscelino Kubitschek
-47.984131,-16.066258,maxheight,5.5,Rodovia Presidente Juscelino Kubitschek
-71.362909,-16.066838,maxweight,60,Vía Interoceánica Sur - Tramo 5
-47.981320,-16.092506,maxheight,6,Rodovia Presidente Juscelino Kubitschek
-54.781200,-16.203448,maxheight,5.5,BR-163;BR-364;MT-469
-54.781477,-16.203495,maxheight,5.5,BR-163;BR-364;MT-469
-68.853029,-16.219411,maxweight,0.121,Zip Line San Pedro de Tiquina → San Pablo de Tiquina
-68.842900,-16.220758,maxweight,0.121,Zip Line San Pablo de Tiquina → San Pedro de Tiquina
-48.937435,-16.299964,maxheight,5,Rua Professora Lidia de Sa Guimarães
-72.128744,-16.342751,maxweight,36,Carretera Panamericana Sur
-48.916816,-16.352521,maxheight,5.5,BR-060
-48.917853,-16.353030,maxheight,5.5,BR-060
-48.948182,-16.376874,maxheight,5.5,Rodovia Transbrasiliana
-48.948423,-16.377533,maxheight,5.5,Rodovia Transbrasiliana
-71.541758,-16.387694,maxheight,4,Cuesta del Ángel
-71.573163,-16.404618,maxheight,5,Avenida Circuvalación
-71.581020,-16.405185,maxheight,5,Variante Uchumayo
-71.581007,-16.405258,maxheight,5,Variante Uchumayo
-71.583086,-16.405349,maxheight,5,Variante Uchumayo
-71.583088,-16.405415,maxheight,5,Variante Uchumayo
-71.585421,-16.405504,maxheight,5,Variante Uchumayo
-71.585376,-16.405619,maxheight,5,Variante Uchumayo
-71.521750,-16.405643,maxheight,5,Avenida Venezuela
-71.523021,-16.406424,maxheight,5,Avenida Venezuela
-71.523220,-16.406578,maxheight,5,Avenida Venezuela
-71.524981,-16.407434,maxheight,5,Avenida Venezuela
-71.526670,-16.408222,maxheight,5,Avenida Venezuela
-71.526987,-16.408327,maxheight,5,Avenida Venezuela
-71.529045,-16.408797,maxheight,5,Avenida Venezuela
-71.528929,-16.408861,maxheight,5,Avenida Venezuela
-71.558715,-16.409071,maxheight,5.5,
-71.559139,-16.409130,maxheight,5.5,
-71.531549,-16.409771,maxheight,5,Avenida Venezuela
-71.532774,-16.410304,maxheight,5,Avenida Venezuela
-71.532740,-16.410367,maxheight,5,Avenida Venezuela
-71.533481,-16.410784,maxheight,5,Avenida Venezuela
-73.115820,-16.423456,maxweight,60,Carretera Panamericana Sur
-71.524524,-16.425249,maxheight,5,Andrés Avelino Cáceres
-71.525706,-16.425292,maxheight,5,Andrés Avelino Cáceres
-71.522993,-16.425304,maxheight,5,Avenida Alameda de la Cultura
-71.524520,-16.425335,maxheight,5,Andrés Avelino Cáceres
-71.525700,-16.425373,maxheight,5,Andrés Avelino Cáceres
-71.525214,-16.425387,maxheight,5,
-71.533152,-16.425406,maxheight,5,Andrés Avelino Cáceres
-71.533166,-16.425492,maxheight,5,Andrés Avelino Cáceres
-71.517525,-16.427363,maxheight,2.5,Los Ccoritos
-71.568716,-16.443250,maxheight,6,Ruta Alterna Arancota-Paisajista
-71.951377,-16.471061,maxheight,4.5,Carretera Panamericana Sur
-68.148674,-16.480378,maxheight,9,Autopista Héroes de la Guerra del Chaco
-68.319935,-16.482212,maxheight,3,
-49.092856,-16.483880,maxheight,5.5,Rodovia Transbrasiliana
-49.092719,-16.484014,maxheight,5.5,Rodovia Transbrasiliana
-68.146124,-16.484637,maxheight,5.3,Autopista Héroes de la Guerra del Chaco
-68.144776,-16.487430,maxheight,5.3,Autopista Héroes de la Guerra del Chaco
-68.144206,-16.488348,maxheight,5.3,Autopista Héroes de la Guerra del Chaco
-68.132198,-16.490177,maxheight,5,Abraham Ruescas
-68.121298,-16.493674,maxheight,9,Avenida German Busch
-68.121095,-16.493730,maxheight,9,Avenida German Busch
-39.075251,-16.499322,maxheight,2.4,Trilha Ecologica Municipal de Arraial d´Ajuda
-68.124710,-16.499528,maxheight,4.5,Avenida Illimani
-68.162729,-16.500631,maxheight,5,Autopista Héroes de la Guerra del Chaco
-68.162860,-16.500642,maxheight,5,Autopista Héroes de la Guerra del Chaco
-68.133938,-16.504299,maxheight,4,
-68.130028,-16.505175,maxheight,4.3,Avenida Villazón
-68.130102,-16.505234,maxheight,9,Avenida Villazón
-68.131801,-16.506766,maxheight,4,Túnel del Instituto Americano
-68.164974,-16.510737,maxheight,7,Avenida 6 de Marzo
-68.165734,-16.512967,maxheight,7,Avenida 6 de Marzo
-68.166287,-16.514634,maxheight,7,Avenida 6 de Marzo
-68.122079,-16.515694,maxheight,9,Avenida Mariscal Bernardino Bilbao Rioja
-68.166794,-16.515697,maxheight,5.2,Avenida 6 de Marzo
-68.166652,-16.515743,maxheight,5.2,Avenida 6 de Marzo
-68.166827,-16.515807,maxheight,5.2,
-68.119078,-16.517499,maxheight,9,Avenida Mariscal Bernardino Bilbao Rioja
-68.150874,-16.517861,maxwidth,0.6,
-68.150823,-16.517943,maxwidth,0.8,
-68.150877,-16.518096,maxwidth,0.8,
-68.150998,-16.518374,maxwidth,0.8,
-68.150989,-16.518530,maxwidth,0.8,
-68.150622,-16.518643,maxwidth,0.8,
-68.151143,-16.518708,maxwidth,0.8,
-68.150549,-16.518822,maxwidth,0.8,
-68.151095,-16.518826,maxwidth,0.8,
-68.150894,-16.518990,maxwidth,0.8,
-68.151285,-16.519042,maxwidth,0.8,
-68.150429,-16.519119,maxwidth,0.8,
-68.150885,-16.519142,maxwidth,0.8,
-68.150612,-16.519208,maxwidth,0.8,
-68.150805,-16.519213,maxwidth,0.8,
-68.150354,-16.519244,maxwidth,0.8,
-68.150416,-16.519287,maxwidth,0.8,
-68.151433,-16.519337,maxwidth,0.8,
-68.150791,-16.519401,maxwidth,0.8,
-68.151448,-16.519416,maxwidth,0.8,
-68.150335,-16.519453,maxwidth,0.8,
-68.150846,-16.519472,maxwidth,0.8,
-68.151233,-16.519495,maxwidth,0.8,
-68.150759,-16.519625,maxwidth,0.8,
-68.150370,-16.519634,maxwidth,0.8,
-68.150304,-16.519642,maxwidth,0.8,
-68.150793,-16.519794,maxwidth,0.8,
-68.151179,-16.519814,maxwidth,0.8,
-68.114857,-16.519871,maxheight,9,
-68.150288,-16.519985,maxwidth,0.8,
-68.114736,-16.520002,maxheight,9,
-68.150673,-16.520021,maxwidth,0.8,
-68.150209,-16.520024,maxwidth,0.8,
-68.150999,-16.520099,maxwidth,0.8,
-68.150717,-16.520116,maxwidth,0.8,
-68.151061,-16.520287,maxwidth,0.8,
-68.150172,-16.520323,maxwidth,0.8,
-68.150082,-16.520374,maxwidth,0.8,
-68.150546,-16.520410,maxwidth,0.8,
-68.150572,-16.520521,maxwidth,0.8,
-68.151848,-16.520530,maxwidth,0.8,
-68.150964,-16.520568,maxwidth,0.8,
-68.150029,-16.520647,maxwidth,0.8,
-68.150182,-16.520670,maxwidth,0.8,
-68.149995,-16.520691,maxwidth,0.8,
-68.149926,-16.520693,maxwidth,0.8,
-68.151833,-16.520742,maxwidth,0.8,
-68.150389,-16.520767,maxwidth,0.8,
-68.150318,-16.520787,maxwidth,0.8,
-68.149855,-16.520815,maxwidth,0.8,
-68.150822,-16.520893,maxwidth,0.8,
-68.150302,-16.520934,maxwidth,0.8,
-68.149698,-16.521055,maxwidth,0.8,
-68.150229,-16.521056,maxwidth,0.8,
-68.150238,-16.521161,maxwidth,0.8,
-68.150664,-16.521187,maxwidth,0.8,
-68.150108,-16.521236,maxwidth,0.8,
-68.149519,-16.521283,maxwidth,0.8,
-68.150678,-16.521342,maxwidth,0.8,
-68.150732,-16.521391,maxwidth,0.8,
-68.149484,-16.521418,maxwidth,0.8,
-68.149964,-16.521431,maxwidth,0.8,
-68.150479,-16.521479,maxwidth,0.8,
-68.149325,-16.521494,maxwidth,0.8,
-68.149989,-16.521507,maxwidth,0.8,
-68.150124,-16.521559,maxwidth,0.8,
-68.149800,-16.521631,maxwidth,0.8,
-68.150434,-16.521651,maxwidth,0.8,
-68.149224,-16.521676,maxwidth,0.8,
-68.150297,-16.521685,maxwidth,0.8,
-68.149036,-16.521734,maxwidth,0.8,
-68.149611,-16.521830,maxwidth,0.8,
-68.149690,-16.521838,maxwidth,0.8,
-68.148983,-16.521892,maxwidth,0.8,
-68.149253,-16.521898,maxwidth,0.8,
-68.148892,-16.521904,maxwidth,0.8,
-68.150585,-16.521932,maxwidth,0.8,
-68.150078,-16.521981,maxwidth,0.8,
-68.149383,-16.522037,maxwidth,0.8,
-68.149322,-16.522044,maxwidth,0.8,
-68.148787,-16.522052,maxwidth,0.8,
-68.149374,-16.522127,maxwidth,0.8,
-68.151664,-16.522179,maxwidth,0.8,
-68.148712,-16.522215,maxwidth,0.8,
-68.149843,-16.522215,maxwidth,0.8,
-68.148773,-16.522232,maxwidth,0.8,
-68.155509,-16.522276,maxwidth,0.8,
-68.149172,-16.522279,maxwidth,0.8,
-68.155634,-16.522404,maxwidth,0.8,
-68.148708,-16.522485,maxwidth,0.8,
-68.155541,-16.522491,maxwidth,0.8,
-68.149162,-16.522492,maxwidth,0.8,
-68.155362,-16.522496,maxwidth,0.8,
-68.155605,-16.522496,maxwidth,0.8,
-68.151528,-16.522501,maxwidth,0.8,
-68.149551,-16.522502,maxwidth,0.8,
-68.152292,-16.522510,maxwidth,0.8,
-68.155711,-16.522583,maxwidth,0.8,
-68.155011,-16.522638,maxwidth,0.8,
-68.148590,-16.522640,maxwidth,0.8,
-68.149068,-16.522655,maxwidth,0.8,
-68.151109,-16.522667,maxwidth,0.8,
-68.155091,-16.522672,maxwidth,0.8,
-68.149255,-16.522679,maxwidth,0.8,
-68.149037,-16.522709,maxwidth,0.8,
-68.149500,-16.522713,maxwidth,0.8,
-68.149116,-16.522769,maxwidth,0.8,
-68.154676,-16.522773,maxwidth,0.8,
-68.155799,-16.522787,maxwidth,0.8,
-68.152901,-16.522799,maxwidth,0.8,
-68.148656,-16.522807,maxwidth,0.8,
-68.148588,-16.522827,maxwidth,0.8,
-68.152764,-16.522833,maxwidth,0.8,
-68.152435,-16.522844,maxwidth,0.8,
-68.154577,-16.522879,maxwidth,0.8,
-68.149547,-16.522885,maxwidth,0.8,
-68.155548,-16.522889,maxwidth,0.8,
-68.149030,-16.522892,maxwidth,0.8,
-68.155706,-16.522892,maxwidth,0.8,
-68.155778,-16.522896,maxwidth,0.8,
-68.154334,-16.522911,maxwidth,0.8,
-68.155384,-16.522955,maxwidth,0.8,
-68.152403,-16.522975,maxwidth,0.8,
-68.152914,-16.522996,maxwidth,0.8,
-68.152493,-16.523008,maxwidth,0.8,
-68.153621,-16.523016,maxwidth,0.8,
-68.154043,-16.523028,maxwidth,0.8,
-68.149911,-16.523034,maxwidth,0.8,
-68.155325,-16.523044,maxwidth,0.8,
-68.152039,-16.523046,maxwidth,0.8,
-68.149456,-16.523051,maxwidth,0.8,
-68.154147,-16.523053,maxwidth,0.8,
-68.155126,-16.523059,maxwidth,0.8,
-68.153572,-16.523067,maxwidth,0.8,
-68.155370,-16.523077,maxwidth,0.8,
-68.149063,-16.523083,maxwidth,0.8,
-68.151087,-16.523090,maxwidth,0.8,
-68.151991,-16.523097,maxwidth,0.8,
-68.152098,-16.523100,maxwidth,0.8,
-68.154028,-16.523103,maxwidth,0.8,
-68.155958,-16.523154,maxwidth,0.8,
-68.151608,-16.523173,maxwidth,0.8,
-68.148530,-16.523179,maxwidth,0.8,
-68.155488,-16.523190,maxwidth,0.8,
-68.149497,-16.523191,maxwidth,0.8,
-68.154780,-16.523198,maxwidth,0.8,
-68.148971,-16.523251,maxwidth,0.8,
-68.151157,-16.523253,maxwidth,0.8,
-68.154804,-16.523255,maxwidth,0.8,
-68.148577,-16.523281,maxwidth,0.8,
-68.153667,-16.523287,maxwidth,0.8,
-68.154524,-16.523301,maxwidth,0.8,
-68.149411,-16.523318,maxwidth,0.8,
-68.153756,-16.523338,maxwidth,0.8,
-68.155559,-16.523358,maxwidth,0.8,
-68.149852,-16.523388,maxwidth,0.8,
-68.149460,-16.523418,maxwidth,0.8,
-68.151298,-16.523421,maxwidth,0.8,
-68.158010,-16.523428,maxheight,5,
-68.154210,-16.523433,maxwidth,0.8,
-68.148999,-16.523467,maxwidth,0.8,
-68.156101,-16.523489,maxwidth,0.8,
-68.148472,-16.523533,maxwidth,0.8,
-68.153789,-16.523564,maxwidth,0.8,
-68.153856,-16.523571,maxwidth,0.8,
-68.148910,-16.523611,maxwidth,0.8,
-68.153732,-16.523622,maxwidth,0.8,
-68.155681,-16.523638,maxwidth,0.8,
-68.149352,-16.523673,maxwidth,0.8,
-68.153833,-16.523678,maxwidth,0.8,
-68.148511,-16.523725,maxwidth,0.8,
-68.153448,-16.523736,maxwidth,0.8,
-68.149791,-16.523742,maxwidth,0.8,
-68.153559,-16.523757,maxwidth,0.8,
-68.153943,-16.523772,maxwidth,0.8,
-68.149402,-16.523779,maxwidth,0.8,
-68.154368,-16.523799,maxwidth,0.8,
-68.156241,-16.523814,maxwidth,0.8,
-68.148952,-16.523837,maxwidth,0.8,
-68.149334,-16.523886,maxwidth,0.8,
-68.148441,-16.523896,maxwidth,0.8,
-68.153527,-16.523934,maxwidth,0.8,
-68.148895,-16.523975,maxwidth,0.8,
-68.149755,-16.524039,maxwidth,0.8,
-68.154475,-16.524045,maxwidth,0.8,
-68.148520,-16.524066,maxwidth,0.8,
-68.149365,-16.524071,maxwidth,0.8,
-68.155658,-16.524076,maxwidth,0.8,
-68.149772,-16.524097,maxwidth,0.8,
-68.153599,-16.524100,maxwidth,0.8,
-68.149647,-16.524148,maxwidth,0.8,
-68.155251,-16.524176,maxwidth,0.8,
-68.149364,-16.524194,maxwidth,0.8,
-68.155354,-16.524199,maxwidth,0.8,
-68.149464,-16.524221,maxwidth,0.8,
-68.148951,-16.524238,maxwidth,0.8,
-68.148490,-16.524249,maxwidth,0.8,
-68.154563,-16.524249,maxwidth,0.8,
-68.153666,-16.524255,maxwidth,0.8,
-68.149026,-16.524260,maxwidth,0.8,
-68.149267,-16.524299,maxwidth,0.8,
-68.155007,-16.524339,maxwidth,0.8,
-68.152402,-16.524364,maxwidth,0.8,
-68.153018,-16.524379,maxwidth,0.8,
-68.148595,-16.524382,maxwidth,0.8,
-68.154740,-16.524383,maxwidth,0.8,
-68.149048,-16.524386,maxwidth,0.8,
-68.153725,-16.524392,maxwidth,0.8,
-68.154665,-16.524476,maxwidth,0.8,
-68.152676,-16.524517,maxwidth,0.8,
-68.148552,-16.524518,maxwidth,0.8,
-68.148609,-16.524562,maxwidth,0.8,
-68.154234,-16.524607,maxwidth,0.8,
-68.152445,-16.524620,maxwidth,0.8,
-68.153827,-16.524628,maxwidth,0.8,
-68.148425,-16.524636,maxwidth,0.8,
-68.148207,-16.524656,maxwidth,0.8,
-68.148255,-16.524704,maxwidth,0.8,
-68.148073,-16.524775,maxwidth,0.8,
-68.153868,-16.524841,maxwidth,0.8,
-68.150187,-16.524873,maxwidth,0.8,
-68.154363,-16.525067,maxwidth,0.8,
-68.153976,-16.525093,maxwidth,0.8,
-68.150306,-16.525147,maxwidth,0.8,
-68.154047,-16.525195,maxwidth,0.8,
-68.150790,-16.525305,maxwidth,1,
-68.153701,-16.525334,maxwidth,0.8,
-68.152067,-16.525365,maxwidth,0.8,
-68.152216,-16.525465,maxwidth,0.8,
-68.150463,-16.525511,maxwidth,0.8,
-68.152385,-16.525605,maxwidth,0.8,
-68.153015,-16.525611,maxwidth,0.8,
-68.150535,-16.525677,maxwidth,0.8,
-68.152675,-16.525748,maxwidth,0.8,
-68.152503,-16.525817,maxwidth,0.8,
-68.157374,-16.525902,maxwidth,0.3,
-68.150643,-16.525926,maxwidth,0.8,
-68.154925,-16.526032,maxwidth,0.8,
-68.150626,-16.526036,maxwidth,0.8,
-68.150778,-16.526239,maxwidth,0.8,
-68.153745,-16.526516,maxwidth,0.8,
-68.150918,-16.526561,maxwidth,0.8,
-68.157559,-16.526735,maxwidth,0.8,
-68.157694,-16.526753,maxwidth,0.8,
-68.151280,-16.527405,maxwidth,0.8,
-68.151363,-16.527598,maxwidth,0.8,
-68.159912,-16.527619,maxwidth,0.8,
-68.159669,-16.527718,maxwidth,0.8,
-71.782612,-16.527760,maxheight,5.5,Carretera Interoceánica Sur
-68.151451,-16.527801,maxwidth,0.8,
-68.159414,-16.527821,maxwidth,0.8,
-68.159208,-16.527904,maxwidth,0.8,
-68.158955,-16.528006,maxwidth,0.8,
-68.151554,-16.528025,maxwidth,0.3,
-68.158733,-16.528096,maxwidth,0.8,
-68.151615,-16.528178,maxwidth,0.8,
-68.158507,-16.528189,maxwidth,0.8,
-68.151687,-16.528345,maxwidth,0.8,
-68.151772,-16.528539,maxwidth,0.8,
-68.146387,-16.528737,maxwidth,0.8,
-68.151887,-16.528804,maxwidth,0.8,
-68.152419,-16.528830,maxwidth,0.8,
-68.146388,-16.528855,maxwidth,0.8,
-68.152208,-16.528921,maxwidth,0.8,
-68.146486,-16.529081,maxwidth,0.8,
-68.158668,-16.529142,maxwidth,0.8,
-68.158302,-16.529215,maxwidth,0.8,
-68.158390,-16.529245,maxwidth,0.5,
-68.158107,-16.529367,maxwidth,0.8,
-68.158868,-16.529464,maxwidth,0.8,
-68.157751,-16.529510,maxwidth,0.8,
-68.158726,-16.529593,maxwidth,0.8,
-68.158523,-16.529605,maxwidth,0.8,
-68.157327,-16.529611,maxwidth,0.8,
-68.157386,-16.529657,maxwidth,0.8,
-68.158374,-16.529733,maxwidth,0.8,
-68.157174,-16.529741,maxwidth,0.8,
-68.158092,-16.529776,maxwidth,0.8,
-68.156911,-16.529779,maxwidth,0.8,
-68.157002,-16.529810,maxwidth,0.8,
-68.158035,-16.529871,maxwidth,0.8,
-68.156827,-16.529880,maxwidth,0.8,
-68.157655,-16.529951,maxwidth,0.8,
-68.153281,-16.529981,maxwidth,0.3,
-68.156349,-16.530073,maxwidth,0.8,
-68.157430,-16.530112,maxwidth,0.8,
-68.157235,-16.530119,maxwidth,0.8,
-68.156176,-16.530142,maxwidth,0.8,
-68.159152,-16.530198,maxwidth,0.8,
-68.148810,-16.530202,maxwidth,0.3,
-68.156004,-16.530212,maxwidth,0.8,
-68.148741,-16.530230,maxwidth,0.3,
-68.157086,-16.530250,maxwidth,0.8,
-68.155798,-16.530295,maxwidth,0.8,
-68.158804,-16.530339,maxwidth,0.8,
-68.153443,-16.530360,maxwidth,0.3,
-68.156811,-16.530370,maxwidth,0.8,
-68.153454,-16.530385,maxwidth,0.3,
-68.155491,-16.530419,maxwidth,0.8,
-68.156749,-16.530424,maxwidth,0.8,
-68.158378,-16.530499,maxwidth,0.8,
-68.156451,-16.530507,maxwidth,0.8,
-68.155146,-16.530556,maxwidth,0.8,
-68.156106,-16.530646,maxwidth,0.8,
-68.155637,-16.530761,maxwidth,0.8,
-68.155758,-16.530785,maxwidth,0.8,
-68.158517,-16.530817,maxwidth,0.8,
-68.155237,-16.530922,maxwidth,0.8,
-68.155157,-16.531026,maxwidth,0.8,
-68.154329,-16.531356,maxwidth,0.8,
-68.154141,-16.531431,maxwidth,0.8,
-68.153914,-16.531522,maxwidth,0.8,
-68.155614,-16.531610,maxwidth,0.8,
-68.153676,-16.531618,maxwidth,0.8,
-68.153451,-16.531702,maxwidth,0.5,
-68.153432,-16.531716,maxwidth,0.8,
-68.153292,-16.531772,maxwidth,1,
-68.152966,-16.531896,maxwidth,0.5,
-68.152935,-16.531908,maxwidth,0.5,
-68.152738,-16.531993,maxwidth,0.8,
-68.152540,-16.532072,maxwidth,0.8,
-68.149291,-16.532184,maxwidth,0.8,
-68.152177,-16.532217,maxwidth,0.8,
-68.152024,-16.532279,maxwidth,0.8,
-68.150034,-16.532401,maxwidth,0.3,
-68.151669,-16.532421,maxwidth,0.8,
-68.156017,-16.532430,maxwidth,0.8,
-68.150815,-16.532482,maxwidth,0.3,
-68.151406,-16.532528,maxwidth,0.8,
-68.156071,-16.532552,maxwidth,0.8,
-68.151216,-16.532597,maxwidth,0.5,
-68.153003,-16.532654,maxwidth,0.8,
-68.152532,-16.532847,maxwidth,0.8,
-68.152490,-16.532866,maxwidth,0.8,
-68.152057,-16.533029,maxwidth,0.8,
-68.152008,-16.533033,maxwidth,0.8,
-68.150499,-16.533325,maxwidth,0.8,
-68.150598,-16.533554,maxwidth,0.8,
-68.152806,-16.533598,maxwidth,0.8,
-68.153481,-16.533696,maxwidth,0.8,
-68.150623,-16.533733,maxwidth,0.8,
-68.152375,-16.533767,maxwidth,0.8,
-68.153476,-16.533854,maxwidth,0.8,
-68.150762,-16.534063,maxwidth,0.8,
-68.153575,-16.534094,maxwidth,0.8,
-68.153686,-16.534170,maxwidth,0.8,
-68.153243,-16.534220,maxwidth,0.8,
-68.152612,-16.534297,maxwidth,0.8,
-68.152953,-16.534336,maxwidth,0.8,
-68.152300,-16.534601,maxwidth,0.8,
-68.152013,-16.534718,maxwidth,0.8,
-68.151916,-16.534805,maxwidth,0.8,
-68.151950,-16.534883,maxwidth,0.8,
-68.152065,-16.535138,maxwidth,0.8,
-72.861106,-16.535391,maxweight,45,Carretera Panamericana Sur
-68.184422,-16.591099,maxheight,5,Doble Vía La Paz-Oruro
-68.184506,-16.591106,maxheight,5,Doble Vía La Paz-Oruro
-69.404731,-16.593660,maxweight,42,Carretera Binacional
-54.673506,-16.601993,maxheight,5.5,BR-163
-42.184260,-16.622491,maxweight,24,MGC-342
-49.210652,-16.635927,maxheight,5.5,Rodovia Transbrasiliana
